TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
25097,EUW1_7568760385,98,77,910,202,12,897,238,34,15,117,0,0,0,0,18,0,1,3,8,27,1,0
25098,EUW1_7568738766,24,79,42,145,267,86,82,34,51,44,0,1,2,6,25,2,0,4,10,29,1,0
25099,EUW1_7567674916,516,121,34,42,267,122,120,112,45,16,1,1,3,10,25,0,0,1,1,11,0,1
25100,EUW1_7567655765,98,950,34,222,267,266,517,134,236,89,0,0,0,0,10,0,1,2,9,24,1,0
25101,EUW1_7567267382,799,17,34,221,12,39,59,134,15,117,2,0,3,8,34,0,1,2,6,21,0,1
25102,EUW1_7566639498,893,35,126,202,526,240,30,133,145,12,0,1,4,8,42,1,0,1,6,30,0,1
25103,EUW1_7566597043,24,234,163,523,16,266,30,34,29,497,0,1,3,9,20,0,0,0,2,10,0,1
25104,EUW1_7572236953,58,64,711,804,888,266,91,13,145,526,1,0,1,9,34,0,1,1,6,18,0,1
25105,EUW1_7572194113,875,234,61,81,350,54,64,55,22,147,1,1,2,4,30,0,0,1,3,24,0,1
25106,EUW1_7572000319,799,64,8,145,40,85,120,101,360,111,0,0,1,11,35,0,1,2,0,16,0,1
25107,EUW1_7571986241,897,64,61,360,40,86,245,3,222,12,0,0,2,3,20,0,0,0,1,6,0,1
25108,EUW1_7571961376,897,104,45,145,518,901,64,61,360,412,0,0,0,2,22,0,1,3,6,36,1,0
25109,EUW1_7571950297,41,246,25,145,80,122,238,45,901,37,1,0,4,10,38,0,1,0,2,17,0,1
25110,EUW1_7571935283,27,245,91,145,53,8,234,142,42,267,0,0,1,0,17,0,1,1,5,19,1,0
25111,EUW1_7571002744,157,76,61,202,497,58,203,3,800,111,1,1,2,9,37,1,0,3,6,33,0,1
25112,EUW1_7570926629,39,246,134,29,526,516,200,10,222,78,0,1,2,8,29,0,0,0,0,5,0,1
25113,EUW1_7569338199,799,30,800,119,40,516,246,103,901,89,1,1,0,6,40,1,0,5,7,51,1,0
25114,EUW1_7569299284,142,54,555,161,41,117,67,150,98,24,0,0,0,4,58,0,0,0,1,42,0,1
25115,EUW1_7569215406,16,21,234,143,48,20,223,29,99,893,0,0,0,4,63,0,0,0,0,57,0,1
25116,EUW1_7569209596,200,26,122,89,888,103,43,234,498,72,0,0,0,0,4,0,0,0,0,3,0,1
25117,EUW1_7569200760,268,58,4,21,518,79,115,26,119,80,0,0,0,0,5,0,0,0,0,5,0,1
25118,EUW1_7568295443,31,233,777,81,518,799,238,110,523,136,0,1,3,5,39,1,0,2,10,56,1,0
25119,EUW1_7568219996,902,64,103,202,420,98,24,90,81,79,0,1,2,3,40,0,0,3,9,41,1,0
25120,EUW1_7568187834,164,203,246,81,79,150,64,45,145,78,0,0,0,0,7,0,0,2,3,20,1,0
25121,EUW1_7553789769,14,20,9,202,888,58,64,800,145,902,0,1,3,10,47,0,0,1,4,21,0,1
25122,EUW1_7553698902,39,131,238,222,111,79,24,126,22,161,1,1,3,10,50,0,0,0,2,25,0,1
25123,EUW1_7553664325,223,120,800,81,63,41,121,45,18,517,0,0,1,3,24,0,0,1,2,18,0,1
25124,EUW1_7553629112,98,42,254,63,234,40,893,85,67,115,0,0,0,2,55,0,0,0,4,62,1,0
25125,EUW1_7552643579,84,33,157,202,43,2,23,517,22,12,0,0,1,5,35,1,1,4,10,52,1,0
25126,EUW1_7552589192,875,5,517,51,902,48,238,163,145,53,0,1,3,8,35,0,0,1,6,26,0,1
25127,EUW1_7552522806,68,141,55,51,902,83,113,246,498,350,0,0,0,0,4,0,0,2,4,20,1,0
25128,EUW1_7552473733,360,19,72,81,25,41,30,79,236,350,1,1,3,10,34,0,0,2,3,21,0,1
25129,EUW1_7552425798,98,83,90,145,147,82,246,910,22,117,0,0,0,1,14,0,1,3,8,38,1,0
25130,EUW1_7552354190,83,113,101,81,25,799,121,136,29,79,0,1,3,7,57,2,0,4,12,51,1,0
25131,EUW1_7552346746,777,17,134,119,101,79,107,99,22,53,0,0,0,0,2,0,0,0,0,0,1,0
25132,EUW1_7572120920,887,64,39,145,517,8,120,13,42,16,0,1,3,7,33,0,0,0,0,17,0,1
25133,EUW1_7571748599,150,76,3,22,89,92,62,115,55,201,1,1,3,10,40,0,0,0,2,19,0,1
25134,EUW1_7571253964,799,238,268,50,111,266,77,4,498,497,0,1,2,9,32,0,0,1,4,15,0,1
25135,EUW1_7571123517,98,131,157,15,267,24,30,238,161,12,1,1,2,11,39,0,0,2,1,23,0,1
25136,EUW1_7571085450,82,234,84,145,497,41,517,14,498,43,0,1,0,1,19,0,0,3,9,32,1,0
25137,EUW1_7570506927,126,77,84,134,40,266,5,893,22,37,1,1,2,10,26,0,0,2,2,17,0,1
25138,EUW1_7569227127,41,233,163,901,223,122,121,800,222,201,0,0,0,3,15,1,1,4,6,40,1,0
25139,EUW1_7569190263,106,86,910,110,267,897,59,4,15,143,0,0,0,0,9,0,1,2,3,20,1,0
25140,EUW1_7567937923,121,40,10,25,875,420,268,69,43,21,0,0,0,0,49,0,0,0,0,0,0,1
25141,EUW1_7567452062,6,131,136,202,99,233,32,910,119,29,0,0,2,3,32,1,1,3,9,48,1,0
25142,EUW1_7567422812,24,131,246,99,800,31,234,84,67,526,0,1,1,6,37,1,0,4,9,52,1,0
25143,EUW1_7567398911,33,105,200,50,59,777,517,30,14,33,0,0,0,0,72,0,0,0,0,0,0,1
25144,EUW1_7561622129,81,110,30,41,112,53,61,42,15,35,0,0,0,4,71,0,0,0,3,65,0,1
25145,EUW1_7560309601,360,517,163,43,89,86,40,90,110,74,0,0,0,1,47,0,0,0,4,63,1,0
25146,EUW1_7559006583,76,14,950,17,103,777,51,412,60,18,0,0,0,1,53,0,0,0,4,59,1,0
25147,EUW1_7557468974,31,107,101,236,16,420,203,245,18,45,0,0,4,4,30,0,1,1,6,15,0,1
25148,EUW1_7557400525,126,19,101,21,89,8,121,777,18,161,1,1,4,10,51,0,0,1,3,31,0,1
25149,EUW1_7554042480,895,800,117,45,28,126,6,35,157,79,0,0,0,4,65,0,0,0,0,33,0,1
25150,EUW1_7554007611,81,888,61,18,79,40,412,145,4,32,0,0,0,4,53,0,0,0,1,40,0,1
25151,EUW1_7553966748,901,10,8,25,267,78,222,161,57,67,0,0,0,4,56,0,0,0,2,42,0,1
25152,EUW1_7553931879,7,57,166,498,127,54,910,59,429,11,0,0,0,2,47,0,0,0,4,55,1,0
25153,EUW1_7570939860,799,5,25,145,80,58,9,134,236,267,0,0,2,3,18,0,1,1,4,30,1,0
25154,EUW1_7570778031,6,59,39,222,43,897,427,246,119,60,0,1,0,1,17,0,0,3,9,34,1,0
25155,EUW1_7570773828,74,107,85,18,267,31,91,101,15,60,0,0,1,2,20,0,1,2,12,37,1,0
25156,EUW1_7570768974,98,20,55,119,267,80,107,245,85,432,1,1,2,10,47,0,0,2,2,25,0,1
25157,EUW1_7570749055,58,5,901,143,37,39,30,90,804,555,0,1,0,3,21,1,0,3,11,38,1,0
25158,EUW1_7570729332,74,234,800,804,37,157,60,84,523,902,0,1,3,7,26,0,0,0,1,7,0,1
25159,EUW1_7570712134,122,48,268,222,902,114,32,163,221,350,1,1,2,9,23,0,0,2,6,25,0,1
25160,EUW1_7570694062,6,950,7,119,80,777,48,4,236,267,0,0,1,3,16,0,0,1,0,9,0,1
25161,EUW1_7570646516,48,120,35,119,267,950,77,136,800,432,1,1,4,11,36,0,0,1,3,35,0,1
25162,EUW1_7570599245,238,76,163,236,902,14,246,84,222,40,0,1,3,10,28,0,0,0,1,7,0,1
25163,EUW1_7570551465,36,48,163,145,89,67,106,910,360,267,0,1,1,8,28,1,0,3,6,39,1,0
25164,EUW1_7569732043,91,145,105,61,136,43,81,50,25,21,0,0,0,4,87,0,0,0,4,91,0,1
25165,EUW1_7572236284,68,59,69,222,526,83,91,13,115,78,0,0,2,1,12,0,1,1,11,23,1,0
25166,EUW1_7572201520,122,517,134,804,89,266,76,777,202,526,0,1,0,3,14,0,0,4,6,31,1,0
25167,EUW1_7572166663,98,203,142,81,40,80,154,893,523,432,0,1,3,8,16,0,0,0,1,12,0,1
25168,EUW1_7570935404,6,62,134,161,80,150,5,61,202,89,0,0,0,0,5,0,1,3,6,23,1,0
25169,EUW1_7570393837,10,2,84,161,267,897,5,134,202,7,0,0,0,1,16,0,0,1,0,5,0,1
25170,EUW1_7572342976,36,30,134,18,526,39,59,103,202,78,0,1,3,9,33,0,0,0,2,20,0,1
25171,EUW1_7572084387,48,131,25,18,555,58,78,800,498,497,0,0,2,1,12,0,1,2,9,28,1,0
25172,EUW1_7572062645,6,234,31,804,117,799,154,910,145,432,0,0,1,1,8,0,1,2,6,29,1,0
25173,EUW1_7571315059,122,35,13,81,201,67,200,893,30,111,1,0,3,11,53,0,1,2,5,28,0,1
25174,EUW1_7570597830,164,59,13,901,117,27,35,245,21,432,1,1,2,8,47,0,0,1,3,31,0,1
25175,EUW1_7570110465,68,62,18,63,497,76,910,711,222,112,0,0,0,2,55,0,0,0,4,72,1,0
25176,EUW1_7570080436,202,131,48,498,157,26,104,166,54,34,0,0,0,4,68,0,0,0,1,50,0,1
25177,EUW1_7570061066,910,131,40,117,13,143,147,145,54,360,0,0,0,3,48,0,0,0,0,42,0,1
25178,EUW1_7570031174,64,78,236,412,115,23,902,202,26,161,0,0,0,4,43,0,0,0,0,29,0,1
25179,EUW1_7569394741,15,412,101,235,35,22,223,238,902,497,0,0,0,4,67,0,0,0,4,65,1,0
25180,EUW1_7569334836,526,19,127,141,79,25,154,104,222,21,0,0,0,4,104,0,0,0,4,107,1,0
25181,EUW1_7569205748,81,2,59,888,41,3,37,34,18,112,0,0,0,4,52,0,0,0,0,38,0,1
25182,EUW1_7569157893,888,26,39,142,236,875,13,157,78,112,0,0,0,4,90,0,0,0,4,75,0,1
25183,EUW1_7569127708,80,89,36,84,67,238,254,147,119,127,0,0,0,1,68,0,0,0,4,82,1,0
25184,EUW1_7569094305,517,15,893,526,555,145,79,420,4,83,0,0,0,2,63,0,0,0,4,65,1,0
25185,EUW1_7568262456,221,122,901,8,101,35,3,39,267,804,0,0,0,0,47,0,0,0,0,0,0,1
25186,EUW1_7572222877,98,64,126,161,432,67,59,157,800,99,1,1,3,11,54,0,0,0,4,21,0,1
25187,EUW1_7572190277,799,238,96,161,412,126,245,101,21,432,0,0,0,0,9,0,1,2,10,28,1,0
25188,EUW1_7571911380,14,64,39,161,432,799,107,29,51,40,0,1,3,5,31,1,0,2,11,33,1,0
25189,EUW1_7571910673,98,59,10,360,60,92,64,103,161,40,0,1,0,4,21,2,0,4,10,45,1,0
25190,EUW1_7571794443,114,111,7,81,555,36,131,246,161,526,0,0,2,7,26,1,1,3,9,48,1,0
25191,EUW1_7571762609,114,131,64,901,60,92,246,238,30,161,1,0,4,10,46,0,1,1,3,41,0,1
25192,EUW1_7571663685,897,246,61,360,526,86,107,131,161,78,0,1,4,5,34,0,0,0,3,23,0,1
25193,EUW1_7571421758,114,35,163,30,888,897,131,157,161,412,0,0,2,2,24,0,0,0,0,10,0,1
25194,EUW1_7571373671,897,517,103,22,78,421,64,910,161,111,1,1,1,11,42,0,0,3,4,22,0,1
25195,EUW1_7572140878,114,14,61,51,60,266,121,142,145,526,0,0,3,10,32,0,1,0,2,22,0,1
25196,EUW1_7572061831,14,36,142,145,555,240,246,42,45,12,0,1,1,3,26,0,0,1,2,10,0,1
25197,EUW1_7571595007,83,59,517,910,12,126,14,127,18,78,0,1,1,6,26,1,0,4,9,36,1,0
25198,EUW1_7571380326,799,64,13,18,12,67,62,84,145,78,0,0,0,1,12,0,1,2,5,26,1,0
25199,EUW1_7571151016,799,36,268,18,432,126,59,115,804,147,1,0,2,7,23,0,1,2,3,15,0,1
25200,EUW1_7571005391,897,62,134,51,518,68,234,115,804,555,0,1,1,5,17,1,0,3,8,29,1,0
25201,EUW1_7569303530,58,517,55,222,526,266,60,8,804,164,0,0,1,4,26,0,0,1,0,4,0,1
25202,EUW1_7569230859,799,91,166,96,555,126,950,268,202,497,0,0,0,2,19,0,1,2,5,33,1,0
25203,EUW1_7571881381,58,427,84,523,25,799,246,134,498,497,0,0,0,2,22,0,1,2,5,29,1,0
25204,EUW1_7571856135,516,24,45,222,201,86,107,910,51,78,1,1,2,10,40,0,0,4,6,18,0,1
25205,EUW1_7571849322,27,107,910,804,78,86,234,84,15,117,0,0,0,0,0,0,0,0,0,0,0,1
25206,EUW1_7571808009,799,106,161,22,43,90,238,147,81,78,1,0,7,11,62,3,1,0,7,53,0,1
25207,EUW1_7566356941,14,56,61,498,78,420,32,112,51,412,0,0,1,7,29,2,1,5,11,42,1,0
25208,EUW1_7566332975,92,107,101,51,25,48,246,245,202,78,0,1,4,10,66,1,0,0,6,33,0,1
25209,EUW1_7565717656,799,234,25,110,497,31,876,800,901,267,1,1,3,11,34,0,0,0,0,10,0,1
25210,EUW1_7565570699,516,143,126,42,267,799,5,8,145,497,0,1,2,5,33,0,0,0,0,10,0,1
25211,EUW1_7565528262,60,221,43,24,895,516,950,150,166,30,0,0,0,0,52,0,0,0,0,0,0,1
25212,EUW1_7565491260,81,106,1,14,516,800,58,420,9,69,0,0,0,0,63,0,0,0,0,0,0,1
25213,EUW1_7565420898,897,5,13,901,3,24,154,910,236,111,0,0,0,0,6,0,0,1,3,17,1,0
25214,EUW1_7565392493,799,154,134,42,555,92,59,268,145,432,0,1,1,5,32,0,0,0,0,12,0,1
25215,EUW1_7565340456,420,62,34,67,25,79,59,800,895,16,1,1,4,11,34,0,0,0,4,26,0,1
25216,EUW1_7565295388,92,154,161,202,412,266,76,131,804,267,0,0,1,4,25,1,1,3,9,31,1,0
25217,EUW1_7563632515,516,234,103,222,526,24,64,43,221,99,0,0,1,0,9,0,1,3,10,33,1,0
25218,EUW1_7571458341,86,245,24,15,161,897,91,27,22,497,0,0,0,1,10,1,1,3,9,41,1,0
25219,EUW1_7571414072,41,59,893,202,497,27,91,134,22,43,0,0,0,0,5,0,1,2,4,18,1,0
25220,EUW1_7571138738,106,517,39,222,412,421,154,134,18,43,0,0,0,4,12,0,1,3,9,31,1,0
25221,EUW1_7569966412,799,30,126,22,40,58,131,245,202,235,0,1,3,11,39,0,0,0,1,16,0,1
25222,EUW1_7569944170,31,234,25,222,53,799,91,96,51,432,0,0,0,0,3,0,1,1,10,29,1,0
25223,EUW1_7569925477,266,76,55,804,40,58,234,910,222,518,1,0,2,9,32,0,1,2,5,27,0,1
25224,EUW1_7569464861,240,64,7,202,235,897,91,42,161,101,0,0,0,6,32,1,0,4,8,46,1,0
25225,EUW1_7569382637,897,59,90,145,412,74,238,112,42,526,1,0,3,6,35,3,1,3,7,38,1,0
25226,EUW1_7569003875,67,35,950,202,147,6,517,163,51,43,1,1,2,11,50,0,0,2,4,26,0,1
25227,EUW1_7568890864,75,517,518,804,111,13,59,45,51,43,1,1,2,9,29,0,0,3,3,15,0,1
25228,EUW1_7570151257,893,141,134,221,555,150,245,13,895,432,1,1,2,8,40,1,0,2,11,43,1,0
25229,EUW1_7569658260,31,121,64,800,267,266,950,38,42,526,0,1,3,8,28,0,0,0,3,28,0,1
25230,EUW1_7569640864,8,36,26,804,16,67,950,84,15,37,0,1,1,3,21,0,0,3,9,38,1,0
25231,EUW1_7569179224,516,777,432,429,163,555,121,27,19,99,0,0,0,0,61,0,0,0,0,0,0,1
25232,EUW1_7569154332,157,516,143,51,121,91,78,7,25,412,0,0,0,0,52,0,0,0,0,0,0,1
25233,EUW1_7569073215,24,79,800,51,12,85,64,45,145,555,0,0,1,1,12,0,1,2,10,34,1,0
25234,EUW1_7569029225,54,131,157,804,26,106,200,42,901,412,0,0,0,6,39,1,1,4,6,35,0,1
25235,EUW1_7568998561,14,246,84,22,518,41,517,13,222,201,0,1,1,4,28,0,0,2,9,33,1,0
25236,EUW1_7568874705,83,5,134,22,80,897,154,133,163,555,0,1,1,6,28,1,0,3,8,48,1,0
25237,EUW1_7568488413,360,74,799,555,20,115,110,555,203,163,0,0,0,0,59,0,0,0,0,0,0,1
25238,EUW1_7567713846,24,60,133,18,555,85,107,7,145,497,0,1,1,2,25,1,0,2,4,37,1,0
25239,EUW1_7567531378,58,59,910,119,555,36,203,43,202,60,1,1,3,10,31,0,0,0,2,22,0,1
25240,EUW1_7567532771,897,35,105,18,555,420,33,131,21,89,0,0,2,4,31,0,1,1,6,28,1,0
25241,EUW1_7572360894,799,238,13,222,117,106,131,10,67,35,1,1,2,11,34,0,0,1,8,28,1,0
25242,EUW1_7572286490,421,35,711,42,201,98,517,238,202,89,1,1,4,9,38,0,0,1,4,35,0,1
25243,EUW1_7570126127,126,245,42,800,526,68,91,133,15,35,1,1,1,5,32,0,0,3,8,43,1,0
25244,EUW1_7569027033,79,246,34,96,117,98,143,166,147,35,0,1,1,4,34,2,0,4,10,41,1,0
25245,EUW1_7568143138,39,102,163,15,117,58,35,893,202,526,0,0,1,4,17,1,1,4,10,49,1,0
25246,EUW1_7568062495,141,35,101,498,40,5,59,134,145,497,1,0,2,9,33,0,1,2,4,28,0,1
25247,EUW1_7568023457,74,35,950,498,37,14,91,99,202,267,0,0,1,2,11,0,1,2,7,20,1,0
25248,EUW1_7567941300,79,234,910,145,526,266,35,45,804,201,0,0,0,3,26,1,1,3,10,38,1,0
25249,EUW1_7567832015,150,35,800,42,40,43,950,142,18,76,0,1,2,9,20,0,0,0,1,6,0,1
25250,EUW1_7563953152,799,141,910,523,35,92,91,134,145,497,1,1,2,11,42,0,0,2,2,24,0,1
25251,EUW1_7562985451,240,107,61,523,526,75,35,7,29,40,0,0,0,3,21,1,1,3,7,34,1,0
25252,EUW1_7562936995,266,35,105,429,57,54,30,7,221,12,1,1,3,10,37,0,0,1,2,25,0,1
25253,EUW1_7561811137,39,35,10,222,412,164,131,238,18,432,1,1,4,8,27,0,0,0,4,24,0,1
25254,EUW1_7561751569,74,238,518,145,25,799,35,893,22,412,1,0,2,5,38,1,1,4,12,47,1,0
25255,EUW1_7565784773,86,245,134,360,80,41,233,7,221,12,1,1,4,9,42,0,0,0,5,32,0,1
25256,EUW1_7565733165,86,104,245,18,412,80,233,31,161,9,0,1,2,5,32,0,0,2,0,26,0,1
25257,EUW1_7565704928,266,35,234,804,37,86,421,245,145,111,0,0,1,0,9,0,0,0,4,15,1,0
25258,EUW1_7563390156,421,5,38,145,902,98,78,26,222,526,0,0,0,2,11,0,1,2,3,24,1,0
25259,EUW1_7562573761,164,77,711,523,526,799,887,166,901,432,1,0,3,11,39,0,1,1,2,20,0,1
25260,EUW1_7572031572,799,246,38,18,89,122,32,166,30,888,0,0,0,0,9,0,1,1,5,29,1,0
25261,EUW1_7571984155,897,35,517,236,267,777,876,61,222,12,0,1,2,10,36,0,0,0,2,12,0,1
25262,EUW1_7571965361,421,141,25,42,350,266,203,112,96,26,0,1,4,8,37,0,0,0,2,13,0,1
25263,EUW1_7571955787,24,62,61,145,235,98,203,517,202,43,0,0,1,4,24,1,1,3,9,44,1,0
25264,EUW1_7571941005,799,876,166,51,99,23,5,147,202,25,0,0,1,3,15,1,1,2,9,37,1,0
25265,EUW1_7571932956,516,5,893,901,89,150,421,115,222,201,0,0,2,3,16,0,1,1,10,29,1,0
25266,EUW1_7571762565,36,64,90,67,117,79,950,105,236,902,0,0,2,3,16,0,1,2,10,30,1,0
25267,EUW1_7571526432,888,147,150,126,166,121,64,53,10,202,0,0,0,4,88,0,0,0,4,71,0,1
25268,EUW1_7571511035,57,85,14,235,41,142,18,54,80,32,0,0,0,1,39,0,0,0,0,31,0,1
25269,EUW1_7571450188,62,115,223,110,17,103,59,19,91,84,0,0,0,4,107,0,0,0,2,115,0,1
25270,EUW1_7570955066,114,60,80,523,267,41,36,55,110,43,0,1,3,11,40,1,0,1,4,28,0,1
25271,EUW1_7570879273,58,121,163,222,412,420,203,799,115,147,1,1,2,7,36,0,0,2,3,16,0,1
25272,EUW1_7570851369,98,203,13,22,412,14,950,268,119,267,0,0,4,9,33,0,1,0,1,7,0,1
25273,EUW1_7570832081,8,421,99,67,117,875,203,10,202,555,2,0,4,9,40,0,1,0,4,21,0,1
25274,EUW1_7570729397,8,120,7,18,111,92,234,142,110,117,1,1,1,8,35,0,0,3,5,36,0,1
25275,EUW1_7570383698,897,421,25,161,101,164,64,7,81,40,1,0,4,10,36,1,1,2,5,27,0,1
25276,EUW1_7572357898,799,200,800,161,12,421,245,7,202,78,0,0,1,1,32,1,1,4,11,36,1,0
25277,EUW1_7572313896,2,517,142,804,902,122,200,8,22,117,0,0,0,3,20,1,1,3,10,36,1,0
25278,EUW1_7572279763,84,238,245,51,518,122,30,134,145,111,0,0,1,2,18,0,1,2,9,42,1,0
25279,EUW1_7572235449,68,56,245,498,201,122,120,112,804,111,0,1,2,1,21,0,0,2,8,32,1,0
25280,EUW1_7572200309,266,238,61,523,111,98,427,133,804,497,0,1,0,3,10,0,0,3,4,24,1,0
25281,EUW1_7572121931,240,5,163,235,526,80,246,14,18,60,1,1,2,10,51,0,0,3,8,47,0,1
25282,EUW1_7572070184,893,246,112,804,117,83,517,136,110,432,0,0,0,0,7,0,0,1,3,10,1,0
25283,EUW1_7571103321,777,106,517,51,60,14,80,163,145,111,0,0,1,4,20,2,1,3,8,33,1,0
25284,EUW1_7570199044,98,876,13,145,526,245,141,163,804,201,0,0,3,9,40,1,1,1,5,30,0,1
25285,EUW1_7570142424,69,59,61,145,37,150,76,55,523,888,1,1,2,8,28,0,0,2,2,21,0,1
25286,EUW1_7570033755,421,62,69,30,44,48,75,893,804,76,0,0,0,0,13,0,0,2,2,24,1,0
25287,EUW1_7569992643,6,234,134,222,76,92,64,142,804,111,2,1,2,10,34,0,0,4,4,29,0,1
25288,EUW1_7572075615,79,234,13,145,53,266,421,34,22,147,0,1,1,5,26,0,0,1,0,8,0,1
25289,EUW1_7571948575,79,234,84,498,16,266,245,133,145,53,2,1,3,5,47,0,0,3,6,34,0,1
25290,EUW1_7570243114,79,427,61,360,526,98,48,84,222,57,0,1,1,10,37,0,0,1,1,9,0,1
25291,EUW1_7570205977,10,64,84,67,40,79,107,517,51,53,0,1,1,2,15,0,0,2,10,23,1,0
25292,EUW1_7570169759,164,62,7,222,40,79,234,246,67,267,0,0,0,0,21,0,1,3,7,34,1,0
25293,EUW1_7567869459,79,20,13,236,267,126,25,893,145,526,2,0,2,8,42,0,1,5,10,48,1,0
25294,EUW1_7567824320,897,120,10,235,888,79,62,517,145,111,1,1,1,8,25,1,0,4,9,26,0,1
25295,EUW1_7566962217,98,246,38,22,111,79,19,105,110,201,0,1,0,1,25,0,0,3,10,43,1,0
25296,EUW1_7566925611,24,20,711,51,117,79,950,105,523,412,1,1,3,11,36,0,0,1,3,17,0,1
25297,EUW1_7566894612,799,80,115,523,412,79,59,61,222,40,0,1,2,6,20,0,0,0,0,13,0,1
25298,EUW1_7565508866,799,246,517,222,117,79,30,39,110,432,0,0,1,8,35,0,1,2,1,27,0,1
25299,EUW1_7565465019,122,131,8,221,350,79,80,25,15,432,1,0,1,7,17,0,1,3,5,22,0,1
25300,EUW1_7565416124,122,91,1,498,111,79,62,517,42,37,1,1,4,12,38,0,0,1,3,24,0,1
25301,EUW1_7565248068,79,106,43,222,89,875,518,103,901,267,0,0,1,0,15,1,1,2,11,33,1,0
25302,EUW1_7565219153,79,48,127,222,412,80,59,804,115,267,1,1,2,10,31,0,0,2,3,18,0,1
25303,EUW1_7565204567,80,60,166,145,43,79,887,238,222,201,1,1,3,8,41,0,0,1,2,26,0,1
25304,EUW1_7565179159,223,517,8,22,432,79,5,161,498,43,0,1,1,9,30,0,0,1,2,14,0,1
25305,EUW1_7571073119,897,154,13,51,43,67,203,893,145,412,0,0,0,2,7,0,1,3,4,20,1,0
25306,EUW1_7569902855,41,107,84,18,555,799,887,3,523,40,1,1,2,9,27,0,0,2,2,18,0,1
25307,EUW1_7569882599,799,59,4,523,40,41,120,105,115,497,0,1,2,10,31,0,0,1,2,13,0,1
25308,EUW1_7569833615,36,64,85,145,43,83,107,61,523,412,1,1,2,8,28,0,0,1,6,18,0,1
25309,EUW1_7569468913,114,106,246,18,235,420,131,126,222,902,0,1,1,11,45,0,0,2,0,23,0,1
25310,EUW1_7568964658,8,234,134,145,526,122,246,893,21,57,0,1,1,2,15,0,0,2,5,28,1,0
25311,EUW1_7568936418,266,234,161,221,117,799,238,893,21,526,0,0,0,0,6,0,0,1,4,25,1,0
25312,EUW1_7563991284,31,5,45,202,497,58,91,103,145,111,0,0,0,0,4,0,0,2,1,19,1,0
25313,EUW1_7563966460,240,154,518,15,235,68,59,133,18,117,0,1,1,4,19,0,0,2,10,38,1,0
25314,EUW1_7563744190,901,76,246,63,526,8,64,897,110,89,1,1,2,9,52,0,0,1,1,22,0,1
25315,EUW1_7562654663,893,76,39,157,12,31,234,13,236,267,0,0,0,4,18,0,0,2,0,10,0,1
25316,EUW1_7562649574,14,91,55,145,526,24,64,8,222,902,1,1,3,11,33,0,0,2,5,16,0,1
25317,EUW1_7562626866,126,64,26,42,432,39,91,13,15,43,1,0,2,7,38,0,1,1,5,22,0,1
25318,EUW1_7562607136,777,64,7,901,16,24,59,38,96,497,1,1,1,8,33,0,0,3,4,33,0,1
25319,EUW1_7562595289,126,64,134,800,43,39,5,61,51,412,0,1,2,5,32,0,0,1,5,13,0,1
25320,EUW1_7562581090,84,200,105,523,40,266,238,43,67,497,0,1,2,7,30,0,0,0,0,16,0,1
25321,EUW1_7562553687,34,64,777,21,40,110,106,112,145,555,1,1,1,8,35,0,0,3,4,28,0,1
25322,EUW1_7562336815,126,246,7,901,101,14,163,799,34,37,2,1,3,8,39,0,0,2,5,33,0,1
25323,EUW1_7562152199,14,76,950,81,267,31,234,134,145,111,0,0,0,1,21,0,1,3,9,34,1,0
25324,EUW1_7562093143,799,59,893,360,526,58,234,61,145,12,0,0,1,1,12,0,1,0,9,30,1,0
25325,EUW1_7562039090,68,104,61,523,526,24,20,157,145,111,0,1,1,3,18,1,0,3,9,28,1,0
25326,EUW1_7571560839,799,64,55,145,555,58,59,134,99,25,0,1,1,4,27,0,0,1,1,9,0,1
25327,EUW1_7571172491,14,876,134,202,64,8,78,163,145,111,0,1,1,8,50,1,0,2,3,34,0,1
25328,EUW1_7571047619,68,59,13,145,12,133,234,163,21,526,0,1,0,3,16,1,0,4,9,36,1,0
25329,EUW1_7570619960,82,421,246,22,99,6,60,799,804,76,2,1,0,8,28,0,0,5,7,31,0,1
25330,EUW1_7570007109,897,234,163,804,25,8,254,893,145,526,0,0,3,4,36,1,1,1,4,31,0,1
25331,EUW1_7569953597,83,131,166,804,111,67,64,245,22,432,0,0,0,0,8,0,0,2,3,21,1,0
25332,EUW1_7569909579,893,59,13,145,432,799,131,134,804,117,1,1,2,10,25,0,0,2,2,10,0,1
25333,EUW1_7569869236,24,203,517,51,432,84,234,103,202,53,0,0,0,3,15,1,1,4,9,49,1,0
25334,EUW1_7569547665,79,56,126,202,432,893,77,246,22,89,0,1,0,3,24,1,0,4,10,35,1,0
25335,EUW1_7571881313,39,254,3,222,111,516,28,7,42,80,2,1,3,10,52,0,0,2,3,52,0,1
25336,EUW1_7571878559,420,106,897,202,12,114,517,516,145,412,0,1,2,10,39,0,0,2,1,25,0,1
25337,EUW1_7571238204,27,11,142,119,43,58,80,61,51,89,1,1,3,5,45,0,0,0,4,34,0,1
25338,EUW1_7571190215,897,24,13,51,902,68,72,34,42,267,1,1,2,10,30,0,0,2,2,25,0,1
